Author,Comment,Likes,Published_At,Replies
@sealtastic4960,there is no heterosexual explanation for this,0,2025-03-25T20:35:15Z,0
@shreyuthakare681,"This was exactly what I needed, thanks!",0,2025-03-25T20:34:56Z,0
@M.RANJITH-o3g,Thank you for the great content!,0,2025-03-25T20:34:43Z,0
@NegronHarrison,"Great job, this video was very useful!",0,2025-03-25T20:34:36Z,0
@Катя-х5к4о,You&#39;re making fun of me again chains I think I can die from this I can&#39;t stand it this is wow wow))),1,2025-03-25T20:34:25Z,0
@polkuqapolkuqa-c9f,"This video was amazing, learned a lot.",0,2025-03-25T20:32:35Z,0
@李寶珍-o5g,"Very well done, appreciate this video!",0,2025-03-25T20:32:17Z,0
@DanseMayhewsx,"Great tips, thanks for sharing!",0,2025-03-25T20:32:04Z,0
@BretHartline,Great video! Really enjoyed it.,0,2025-03-25T20:30:48Z,0
@LaylaylombanaBucumleler,"Why is love so contradicting? (Woah)<br>I can&#39;t stop it, so addicting (Woah)<br>Just fade away (Just fade away)<br>Just get away (Just get away)<br>Why is love so contradicting? (Woah)<br>I can&#39;t stop it, so addicting (Woah)<br>Just fade away (Just fade away)<br>Just get away (Just get away)",3,2025-03-25T20:30:18Z,1
@ighagh,OH MY GODD...I AM SCARED OF HUMAN BRAIN...THIS IS FANTASTIC!!!!!,1,2025-03-25T20:29:57Z,0
@luckpoof,This reminds me of akira and shiki,0,2025-03-25T20:29:44Z,0
@Luise.o05,I lose my breath! This is so Good! I Love it&lt;3,2,2025-03-25T20:29:31Z,0
@EmmanuelAssifuah-m1s,"Loved this video, keep up the great work!",0,2025-03-25T20:29:23Z,0
@JohnSoaqe,"Fantastic explanation, thank you!",0,2025-03-25T20:28:49Z,0
@saltoftheegg,They were totally gonna kiss before that truck showed up,1,2025-03-25T20:28:39Z,0
@DulceR-c5w,I LOVE THIS TWO BOYS!!,0,2025-03-25T20:28:10Z,0
@danielwonderful-n2g,"This was very informative, appreciate it.",0,2025-03-25T20:26:55Z,0
@FickLincon,"You explained this so well, thank you!",0,2025-03-25T20:25:51Z,0
@LuraTuliau,"This was super helpful, thanks!",0,2025-03-25T20:25:44Z,0
@RaymondAkins-z8n,"You explained this so well, thank you!",0,2025-03-25T20:25:34Z,0
@fatima_mohamed143,omgg the best singers in one song!!!,0,2025-03-25T20:25:22Z,0
@Whyyoumadlilbro,Are they all gay?,2,2025-03-25T20:25:21Z,1
@EdwinHerman-c1z,"Fantastic explanation, thank you!",0,2025-03-25T20:25:17Z,0
@samuelCalixte-j8z,"Your videos are always so helpful, thank you!",0,2025-03-25T20:24:22Z,0
@AimeeHerman-x5b,Great video! Really enjoyed it.,1,2025-03-25T20:21:41Z,0
@Bangchansgluteusmaximus,CHANNIE WHERE&#39;S THE NUTELLA !!?,2,2025-03-25T20:21:19Z,3
@ChrisRuesfni,"This was very informative, appreciate it.",0,2025-03-25T20:21:15Z,0
@ShenRuseoj,Great video! Really enjoyed it.,1,2025-03-25T20:20:36Z,0
@SteeleDerrick,"Thank you for this video, very enlightening!",0,2025-03-25T20:19:55Z,0
@BuLkA_MaksiMoL,The best omegaverse movie that ever existed.,0,2025-03-25T20:19:19Z,0
@Jebakumar-z7e,"This was exactly what I needed, thanks!",1,2025-03-25T20:18:52Z,0
@FgfgDd-o8v,"Great job, this video was very useful!",0,2025-03-25T20:18:48Z,0
@FancyChicken100,Yesterday (24.march when this mv released) was my birthday.This is like a present ❤,1,2025-03-25T20:18:47Z,2
@ClaudianAuerh,Amazing content as always!,0,2025-03-25T20:18:13Z,0
@SunilKumar-rp6by,"Loved the content, keep it coming!",0,2025-03-25T20:18:04Z,0
@SovonVc,"Thanks for sharing this, learned a lot.",0,2025-03-25T20:16:35Z,0
@RoshanKumar-ql3np,Amazing content as always!,0,2025-03-25T20:16:08Z,0
@VirgilDurso-k8q,"Great job, this video was very useful!",0,2025-03-25T20:16:01Z,0
@davidsethlin,"This was very informative, appreciate it.",0,2025-03-25T20:15:58Z,0
@ursilly_leeknow_stann_.,I THINK THIS IS THE MOST INTENSE SKZ MV I HAVE SEEN!!!!,2,2025-03-25T20:15:54Z,0
@LincolnCacho,"Very well done, appreciate this video!",1,2025-03-25T20:15:01Z,0
@velmurugan4329,"Thanks for sharing this, learned a lot.",0,2025-03-25T20:14:46Z,0
@MichaelPelley-s6m,"Awesome video, looking forward to the next one!",0,2025-03-25T20:14:27Z,1
@TAVIMOCANU-u1l,Really appreciate the insights in this video.,0,2025-03-25T20:14:26Z,0
@NesrinaKola,Nooooo red light traumatised me enough these two are dangerous fir stays,1,2025-03-25T20:14:18Z,0
@EfrainPeppers-o8h,Thank you for the great content!,0,2025-03-25T20:14:10Z,0
@Maryam-nv4mz,"Come with me , let&#39;s escape now",2,2025-03-25T20:13:43Z,0
@steffiOT8,"We need to keep it steady. We can&#39;t rush those numbers. Even if we might got stuck at the moment, keep going as per the guidelines. Everyone of you is doing great 💖 let&#39;s just continue as we did",3,2025-03-25T20:13:04Z,2
@dinhoracisneros2604,"Omg, I love this!! This is so poweful and sounds amazing 💣👏🏼🤩",1,2025-03-25T20:12:45Z,0
@azaanmobile8414,"This was very informative, appreciate it.",0,2025-03-25T20:11:51Z,0
@likac92009,"This song is so good, it deserves a lot of success",2,2025-03-25T20:11:34Z,0
@LaylaylombanaBucumleler,"헝클어진 hairstyle로 (style로)<br>heongkeureojin hairstylero (stylero)<br>멋들어지게 runway, yeah (way, yeah)<br>meotdeureojige runway, yeah (way, yeah)<br>이어폰 볼륨 always up<br>ieopon bollyum always up<br>찢어진 청바지와 달랑이는 체인 고리<br>jjijeojin cheongbajiwa dallang-ineun chein gori<br>쓸데없는 참견은 no<br>sseulde-eomneun chamgyeoneun no<br>무엇보다 내 점심 메뉴가 중요<br>mueotboda nae jeomsim menyuga jung-yo<br>I just wanna talk about fantasy<br>I just wanna talk about fantasy<br>Yeah, let&#39;s escape from reality<br>Yeah, let&#39;s escape from reality<br><br>What is your favorite hobby라 하면<br>What is your favorite hobbyra hamyeon<br>웃음이 끊이질 않는 게 취미<br>useumi kkeunijil anneun ge chwimi<br>No matter what they say<br>No matter what they say<br>미쳐보니 난 역시 맘대로 사는 게 좋아<br>michyeoboni nan yeoksi mamdaero saneun ge joa<br>Oh, my God<br>Oh, my God<br><br>Life is so good, life is so good<br>Life is so good, life is so good<br>World is on my side<br>World is on my side<br>Life is so good, life is so good<br>Life is so good, life is so good<br>Love is on my side<br>Love is on my side<br>Life is so dynamic and chilling<br>Life is so dynamic and chilling<br>Life is so dynamic and vibing<br>Life is so dynamic and vibing<br>Life is so good<br>Life is so good<br>Life is so good, life is so good<br>Life is so good, life is so good<br><br>Yeah, I don&#39;t wanna know about fallin&#39; down<br>Yeah, I don&#39;t wanna know about fallin&#39; down<br>다이내믹하니 인생이 짜릿혀<br>dainaemikani insaeng-i jjarichyeo<br>가끔 헐떡대지만 다 버티는 게 멋<br>gakkeum heoltteokdaejiman da beotineun ge meot<br>끄덕끄덕<br>kkeudeokkeudeok<br>저기 혹시 표정 안 좋은데 저랑 같이 행복<br>jeogi hoksi pyojeong an joeunde jeorang gachi haengbok<br>하실래요 여행도 좋고 달달하게 cocoa<br>hasillaeyo yeohaengdo joko daldalhage cocoa<br>한잔 불어가며 웃고 떠들어<br>hanjan bureogamyeo utgo tteodeureo<br>어제 흘린 눈물은 언제 그랬냐는 듯<br>eoje heullin nunmureun eonje geuraennyaneun deut<br><br>옥죄이는 모든 걸 털어<br>okjoeineun modeun geol teoreo<br>엎어지면 코 닿을 곳에 낙원이, yeah, yeah<br>eopeojimyeon ko daeul gose nagwoni, yeah, yeah<br>Oh, I don&#39;t want to<br>Oh, I don&#39;t want to<br>Lie, lie, lie down here<br>Lie, lie, lie down here<br>숙취가 싫어 섞어 먹지 않는 불행들<br>sukchwiga sireo seokkeo meokji anneun bulhaengdeul<br>덕분에 펴 인상 어깨 그 외 불안들<br>deokbune pyeo insang eokkae geu oe burandeul<br>Yeah, I don&#39;t know, I don&#39;t know, 난 또 웃어<br>Yeah, I don&#39;t know, I don&#39;t know, nan tto useo<br>Oh, my God<br>Oh, my God<br><br>Life is so good, life is so good<br>Life is so good, life is so good<br>World is on my side<br>World is on my side<br>Life is so good, life is so good<br>Life is so good, life is so good<br>Love is on my side<br>Love is on my side<br>Life is so dynamic and chilling<br>Life is so dynamic and chilling<br>Life is so dynamic and vibing<br>Life is so dynamic and vibing<br>Lifе is so good<br>Lifе is so good<br>Life is so good, life is so good<br>Life is so good, life is so good<br><br>Life is so<br>Life is so<br>I feel likе, I feel like, I feel like<br>I feel likе, I feel like, I feel like<br>I feel like, I feel like, I feel like, I feel like<br>I feel like, I feel like, I feel like, I feel like<br><br>Yeah, life is so<br>Yeah, life is so<br>Hey<br>Hey<br><br>Life is so dynamic and chilling<br>Life is so dynamic and chilling<br>Life is so dynamic and vibing<br>Life is so dynamic and vibing<br>Life is so good<br>Life is so good<br>Life is so good, life is so good<br>Life is so good, life is so good<br><br>So Good (Hyunjin)<br>Different pictures in my style<br>Raised up the basic layer<br>Pretty volume, raise it up<br>Torn jeans and my dangling earrings<br>No pointless answers, no<br>Just my lunch menu matters<br>I just want to talk about a fantasy<br>Let&#39;s escape from reality<br><br>What’s your favorite hobby?<br>When you ask, my breath goes crazy, oh, dancing for me<br>No matter what they say<br>Living freely like I’m lucky, just doing my thing<br>Oh my God",2,2025-03-25T20:11:30Z,0
@LuhvsVanilla,The chains… RED LIGHTS!??,2,2025-03-25T20:11:23Z,0
@TonyBly-n4i,Amazing content as always!,0,2025-03-25T20:11:22Z,0
@JoeMaestro-f9w,"Loved the content, keep it coming!",0,2025-03-25T20:11:10Z,0
@megspotter,get these two in a thriller/drama/horror movie ASAP,1,2025-03-25T20:10:51Z,0
@chxkispp,"This is really incredible, the sound effects along with the vocals and the lyrics are so indescribable, I can say that Bangchan and Hyunjin make very amazing music",1,2025-03-25T20:09:34Z,0
@BradKling-t4e,"Fantastic video, really appreciate your effort!",1,2025-03-25T20:08:41Z,0
@mdraselreza4924,"This was exactly what I needed, thanks!",0,2025-03-25T20:08:27Z,0
@RumpaSen-z9m,Thank you for the great content!,0,2025-03-25T20:08:17Z,0
@LaylaylombanaBucumleler,"Yeahh Different pictures in my style<br>Raised up the basic layer<br>Pretty volume, raise it up<br>Torn jeans and my dangling earrings<br>No pointless answers, no<br>Just my lunch menu matters<br>I just want to talk about a fantasy<br>Let&#39;s escape from reality",1,2025-03-25T20:08:00Z,0
@PsycxqqPslip,"Very well done, appreciate this video!",0,2025-03-25T20:07:41Z,0
@SuboxoneSynodicrubbish,"This video was amazing, learned a lot.",0,2025-03-25T20:07:10Z,0
@raeshaskjahkagasutuahjjais,"Thanks for sharing this, learned a lot.",0,2025-03-25T20:06:55Z,0
@KenCampbell-l7i,"This was super helpful, thanks!",0,2025-03-25T20:06:35Z,0
@CivilTsunami,"Great job, this video was very useful!",0,2025-03-25T20:06:25Z,0
@KennyMuncie-i3m,"You explained this so well, thank you!",0,2025-03-25T20:06:23Z,0
@LouSlayden-p5l,Thank you for the great content!,0,2025-03-25T20:06:08Z,0
@Sakthiyathra-yt2gs,"Great tips, thanks for sharing!",0,2025-03-25T20:06:04Z,0
@GraceJordan-f2h,Amazing content as always!,0,2025-03-25T20:05:20Z,0
@ErvinAbbott,"You explained this so well, thank you!",0,2025-03-25T20:05:11Z,0
@SafiyanuYahaya-g8x,"Awesome video, looking forward to the next one!",0,2025-03-25T20:04:52Z,0
@PmabecntoQpaescu,Amazing content as always!,0,2025-03-25T20:04:41Z,0
@YrreeKjhgf,Really appreciate the insights in this video.,0,2025-03-25T20:04:40Z,0
@GweniJacob-q4d,Tall noticed the chains part right. It’s giving red lights😭,4,2025-03-25T20:04:26Z,0
@DosjanDosjan-x1e,"Thank you for this video, very enlightening!",0,2025-03-25T20:03:24Z,0
@steffiOT8,"It looks like it&#39;s part of a trilogy.<br><br> Red Lights - ESCAPE - .... <br><br>We need an ending chapter, please?",3,2025-03-25T20:02:50Z,0
@SvetZamarripa,"This was very informative, appreciate it.",0,2025-03-25T20:02:38Z,0
@Aelsdyrjosep,"Thanks for sharing this, learned a lot.",0,2025-03-25T20:02:24Z,0
@Pheonix-alt,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=82"">1:22</a> THE VOCALS ARE EATING❤",0,2025-03-25T20:01:27Z,0
@AlbertaColeman-u9b,"Very well done, appreciate this video!",0,2025-03-25T20:00:52Z,0
@OdinHurley-f2k,Amazing content as always!,0,2025-03-25T20:00:32Z,0
@bethburnett9934,Hyunjin sounded so different (I LOVE it) and Chan?? His high notes??? OMG...pure ❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥,0,2025-03-25T20:00:20Z,0
@Kweezzii920,&quot; yu will kno.x &quot;<br>                     .       ~ posty,0,2025-03-25T20:00:15Z,0
@catelynfox,omg why they so hot tgr,2,2025-03-25T20:00:15Z,0
@Straykidsisisi,This is the best duo❤❤❤,1,2025-03-25T19:59:04Z,0
@LaylaylombanaBucumleler,"I feel your scent, it came to me as my own breath<br>I would consent to you with no other reason<br>I&#39;ll just fall into you, dive into your heart<br>Yeah, no matter what, I will give you my heart<br>Since you&#39;re living in thе breeze that I breathe<br>It&#39;s okay to sеll me some pain, love me",2,2025-03-25T19:58:22Z,0
@AlbertEscalera-y1m,"This was very informative, appreciate it.",0,2025-03-25T19:56:11Z,0
@-.dawn_of-the_forest.-,OKAY BUT LITERALLY LESS THAN HALF A SECOND IN-<br>HOW TF IS THEIR FORM BETTER THAN MINE WHAT THE SIGMA..⁉️⁉️,0,2025-03-25T19:54:38Z,0
@KenziRyan,When they are running to each other and their animal forms flash up is just amazing.  They did such a great job on the song and video.  So proud to be a STAY.,5,2025-03-25T19:54:18Z,0
@zahra2010-e1n,Oh Amazing. Chan and Hyun combination&gt;&gt;&gt;,4,2025-03-25T19:54:17Z,0
@chibizchibiz6618,I see the same bots that attacked Burnin Tires comments yesterday now attacking Escape comments. How pitiful some people are. It’s only proves that your fave is worthless without your cheating,4,2025-03-25T19:53:27Z,3
@CommentsPak,"Fantastic video, really appreciate your effort!",0,2025-03-25T19:52:51Z,0
@asli8-øt8,I HAVE NEVER SEEN SUCH A BEAUTIFUL SONG IN MY LIFE. IT IS INCREDIBLY BEAUTIFUL. I WATCHED IT WITH MY MOUTH OPEN. IT IS PERFECT IN ONE WORD 😍🤍🤍🤍,3,2025-03-25T19:52:43Z,0
@GusStansbury-n7v,"This was exactly what I needed, thanks!",0,2025-03-25T19:52:08Z,0
@SelvaDurai-eb1zs,"Great job, this video was very useful!",0,2025-03-25T19:51:42Z,0
@SasoukeeGacha,He’s hair 😭😭😭,0,2025-03-25T19:50:42Z,0
@Zibabeautiful,They&#39;re in a relationship?😳,1,2025-03-25T19:50:08Z,0
@T00DLES_01,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=13"">0:13</a> red lights reference-",1,2025-03-25T19:49:42Z,0
@RubidiumSuboxone-x6n,"Thank you for this video, very enlightening!",0,2025-03-25T19:48:41Z,0
@Bangsihyuuuuk_PDnim,If you look closely in the last clip at the corner you could see my jaw dropped there,4,2025-03-25T19:48:30Z,1
@JakirNaike-q4z,Really appreciate the insights in this video.,0,2025-03-25T19:47:08Z,0
@bouhhassanfatouma301,wow the best song for partying I love it so much it covers skz well it&#39;s so noisy 😊😊❤❤,1,2025-03-25T19:46:50Z,0
@PoojuRamesh,"Fantastic explanation, thank you!",0,2025-03-25T19:46:28Z,0
@RolandoFassett-z9w,Thank you for the great content!,0,2025-03-25T19:44:03Z,0
@MarcusForcier-g6m,Really appreciate the insights in this video.,0,2025-03-25T19:43:34Z,0
@vaishnavi.baby88,"Fantastic explanation, thank you!",0,2025-03-25T19:42:22Z,0
@naymulhasan8534,"Loved the content, keep it coming!",0,2025-03-25T19:42:15Z,0
@adorabsxxso,Remind me they are human and not furry.,2,2025-03-25T19:41:45Z,0
@StephanieAmezaga,"Loved this video, keep up the great work!",1,2025-03-25T19:41:08Z,0
@PreciousSearele,"Omg hyunjinnnnnn, bangchannnn, this song ate and it really shocked me it&#39;s giving action movie style and low key reminds me of RED LIGHTS. yeet❤❤❤❤😍😍😍😍🤭🤭🤭🤭",6,2025-03-25T19:41:06Z,0
@Forever_Bella,These lyrics are freakier than red lights 😭,3,2025-03-25T19:41:01Z,0
@SarahiFlores-w6f,"This was super helpful, thanks!",1,2025-03-25T19:40:14Z,0
@lostpoundpuppy,"Does anyone else feel like this is somehow a sequel to Red Lights!?  Holy heck!  This was amazing, and it had me on the edge of my seat the whole time!  xD &lt;3",4,2025-03-25T19:38:52Z,0
@fitriawidyarini928,"Hyunjin &amp; Bangchan, The chain on their hands, and the bed scene…Ohh God pls give me mercy…whats on my head 🙇‍♀️ and the hug..and them holding hands…why this clip is so breathtaking…their acting and setting are insane…and standing applause for their vocals 🔥🔥",12,2025-03-25T19:38:15Z,0
@Lilulu.-x,It&#39;s giving me red lights vibes...porque será? LOS AMO,2,2025-03-25T19:37:54Z,0
@jmmdmonse,OMG This is THE SONG 😍😍😍😍😍😍,2,2025-03-25T19:37:53Z,0
@RampLLSingh,"Thanks for sharing this, learned a lot.",1,2025-03-25T19:37:49Z,0
@AlimqureshiQureshi-v1s,"Awesome video, looking forward to the next one!",1,2025-03-25T19:37:30Z,0
@devashriroy,Here they come again... To steal my heart❤️,1,2025-03-25T19:37:07Z,0
@JakilaKee,"Thank you for this video, very enlightening!",0,2025-03-25T19:37:00Z,0
@heyjude9895_,Okay but they can’t just leave it at that 😭😭😭😭😭😭😭 hyunchan collab pt 3 for the finale or what cause I am SAT WAITING 😩,2,2025-03-25T19:36:59Z,0
@HanniFarina-l6x,"It could be an amazing movie 💜 everything is perfect in this mv, song, tension...",2,2025-03-25T19:36:54Z,0
@teeleaf9252,I am genuinely in awe wtf this was so amazing,3,2025-03-25T19:36:40Z,0
@Nika-qr3yb,"Thank you for such a wonderful song and video! You know how to surprise, your duet is perfect. Thank you for being there❤",1,2025-03-25T19:36:36Z,0
@it.is.darkness,"This is the most magnificent music video I have ever watched. It&#39;s not even a MV, but a real teaser for the film. And Hyunjin and Bang Chan are the real heroes of this film. As for the musical component, it&#39;s just a masterpiece! And I want to enjoy it as long as possible.",2,2025-03-25T19:36:33Z,0
